time,pitch,target_angle,pwma,motor_a_speed,target_speed,running_success_flag,e,ec,ec_raw
7.394958,2.59,5.26,142,2,0,1,0.27,0.23,0.19
7.399963,2.64,6.66,129,2,0,1,0.26,0.24,0.2
7.404968,2.57,6.66,120,2,0,1,0.41,0.28,0.23
7.409973,2.38,6.68,195,4,0,1,0.43,0.52,0.43
7.414978,2.59,6.68,190,4,0,1,0.41,0.69,0.58
7.419983,2.73,7.63,161,4,0,1,0.4,0.69,0.57
7.424988,2.94,7.63,142,4,0,1,0.47,0.61,0.51
7.429993,2.86,7.2,178,4,0,1,0.48,0.74,0.61
7.434997,3.1,7.2,173,4,0,1,0.41,0.81,0.68
7.440002,3.26,7.69,127,6,0,1,0.39,0.9,0.75
7.444946,3.54,7.69,108,6,0,1,0.42,0.84,0.7
7.449951,3.53,8.19,116,8,0,1,0.42,0.94,0.78
7.454956,3.92,8.19,109,8,0,1,0.43,0.95,0.8
7.459961,4.1,9.17,109,6,0,1,0.41,0.93,0.77
7.464966,4.34,9.17,97,6,0,1,0.48,0.92,0.77
7.469971,4.48,8.29,135,6,0,1,0.47,0.99,0.82
7.474976,4.8,8.29,123,6,0,1,0.35,1,0.83
7.47998,5.04,8.33,55,4,0,1,0.32,0.98,0.81
7.484985,5.34,8.33,41,4,0,1,0.3,0.89,0.74
7.48999,5.48,7.91,31,6,0,1,0.29,0.89,0.74
7.494995,5.76,7.91,25,6,0,1,0.22,0.83,0.7
7.5,6.04,8.88,-9,6,0,1,0.19,0.74,0.62
7.505005,6.23,8.88,-17,6,0,1,0.27,0.67,0.55
7.509949,6.48,7.99,34,4,0,1,0.24,0.61,0.51
7.514954,6.66,7.99,29,4,0,1,0.13,0.55,0.45
7.519958,6.79,7.56,-21,2,0,1,0.12,0.52,0.44
7.524963,6.97,7.56,-21,2,0,1,0.06,0.47,0.39
7.529968,7.14,7.13,-47,2,0,1,0.04,0.38,0.32
7.534973,7.25,7.13,-48,2,0,1,-0.01,0.32,0.26
7.539978,7.36,7.15,-69,0,0,1,-0.02,0.26,0.22
7.544983,7.46,7.15,-67,0,0,1,-0.03,0.21,0.18
7.549988,7.67,6.24,-63,0,0,1,-0.05,0.09,0.07
7.554993,7.69,6.24,-64,0,0,1,-0.15,-0.01,-0.01
7.559997,7.68,5.78,-103,0,0,1,-0.14,-0.02,-0.01
7.565002,7.71,5.78,-94,0,0,1,-0.19,-0.01,-0.01
7.569946,7.9,5.32,-116,-2,0,1,-0.21,-0.16,-0.14
7.574951,7.77,5.32,-116,-2,0,1,-0.25,-0.22,-0.18
7.579956,7.73,5.31,-125,-2,0,1,-0.24,-0.16,-0.13
7.584961,7.65,5.31,-119,-2,0,1,-0.23,-0.08,-0.07
7.589966,7.81,4.84,-116,-4,0,1,-0.25,-0.24,-0.2
7.594971,7.76,4.84,-119,-4,0,1,-0.29,-0.52,-0.43
7.599976,7.68,4.36,-125,-4,0,1,-0.28,-0.56,-0.47
7.60498,7.46,4.36,-107,-4,0,1,-0.31,-0.49,-0.41
7.609985,7.52,3.87,-116,-6,0,1,-0.32,-0.58,-0.49
7.61499,7.38,3.87,-111,-6,0,1,-0.35,-0.74,-0.62
7.619995,7.26,3.38,-118,-6,0,1,-0.34,-0.84,-0.7
7.625,6.98,3.38,-99,-6,0,1,-0.36,-0.74,-0.61
7.630005,6.94,2.88,-107,-6,0,1,-0.36,-0.76,-0.63
7.634949,6.72,2.88,-101,-6,0,1,-0.38,-0.75,-0.62
7.639954,6.57,3.3,-115,-4,0,1,-0.37,-0.81,-0.68
7.644958,6.34,3.3,-102,-4,0,1,-0.3,-0.77,-0.64
7.649963,6.36,3.27,-64,-6,0,1,-0.31,-0.84,-0.7
7.654968,6.21,3.27,-62,-6,0,1,-0.29,-1.02,-0.85
7.659973,5.98,2.77,-45,-6,0,1,-0.27,-1.09,-0.91
7.664978,5.71,2.77,-21,-6,0,1,-0.29,-0.98,-0.82
7.669983,5.41,2.73,-32,-6,0,1,-0.26,-0.92,-0.76
7.674988,5.18,2.73,-17,-6,0,1,-0.25,-0.81,-0.67
7.679993,4.94,3.15,-12,-4,0,1,-0.22,-0.75,-0.62
7.684997,4.77,3.15,-6,-4,0,1,-0.16,-0.74,-0.61
7.690002,4.61,3.58,23,-4,0,1,-0.15,-0.72,-0.6
7.694946,4.37,3.58,27,-4,0,1,-0.08,-0.65,-0.55
7.699951,4.17,3.55,59,-4,0,1,-0.06,-0.55,-0.46
7.704956,4.05,3.55,61,-4,0,1,-0.05,-0.5,-0.42
7.709961,3.74,3.52,58,-2,0,1,-0.02,-0.41,-0.34
7.714966,3.66,3.52,66,-2,0,1,-0.01,-0.26,-0.22
7.719971,3.57,4.42,55,-2,0,1,0,-0.21,-0.18
7.724976,3.47,4.42,49,-2,0,1,0.1,-0.17,-0.14
7.72998,3.36,4.41,95,0,0,1,0.11,-0.1,-0.08
7.734985,3.4,4.41,91,0,0,1,0.1,-0.09,-0.07
7.73999,3.4,5.33,81,0,0,1,0.1,-0.12,-0.1
7.744995,3.39,5.33,78,0,0,1,0.19,-0.16,-0.14
7.75,3.23,5.33,129,2,0,1,0.21,-0.11,-0.09
7.755005,3.33,5.33,135,2,0,1,0.2,-0.14,-0.12
7.759949,3.29,6.26,130,2,0,1,0.2,-0.18,-0.15
7.764954,3.05,6.26,133,2,0,1,0.32,-0.01,-0.01
7.769958,2.73,6.27,190,4,0,1,0.35,0.34,0.29
7.774963,2.92,6.27,186,4,0,1,0.34,0.51,0.43
7.779968,3.04,6.75,154,4,0,1,0.32,0.47,0.39
7.784973,3.18,6.75,135,4,0,1,0.36,0.4,0.33
7.789978,3.05,7.24,149,6,0,1,0.37,0.53,0.44
7.794983,3.18,7.24,146,6,0,1,0.41,0.67,0.56
7.799988,3.33,8.19,153,6,0,1,0.39,0.78,0.65
7.804993,3.55,8.19,130,6,0,1,0.46,0.71,0.59
7.809997,3.51,7.77,165,6,0,1,0.47,0.81,0.67
7.815002,3.85,7.77,158,6,0,1,0.39,0.78,0.65
7.819946,4.01,8.74,112,6,0,1,0.38,0.71,0.59
7.824951,4.18,8.74,104,6,0,1,0.46,0.73,0.61
7.829956,4.14,8.78,147,6,0,1,0.46,0.88,0.73
7.834961,4.43,8.78,141,6,0,1,0.44,0.97,0.81
7.839966,4.73,8.37,118,6,0,1,0.41,0.87,0.73
7.844971,4.94,8.37,101,6,0,1,0.34,0.77,0.64
7.849976,4.93,8.41,71,8,0,1,0.34,0.85,0.71
7.85498,5.26,8.41,70,8,0,1,0.32,0.85,0.71
7.859985,5.37,9.38,54,6,0,1,0.3,0.82,0.68
7.86499,5.54,9.38,48,6,0,1,0.38,0.89,0.74
7.869995,5.71,8.51,89,8,0,1,0.37,0.9,0.75
7.875,5.96,8.51,78,8,0,1,0.25,0.83,0.69
7.880005,6.23,9.48,18,6,0,1,0.23,0.75,0.62
7.884949,6.44,9.48,9,6,0,1,0.3,0.66,0.55
7.889954,6.59,8.61,58,6,0,1,0.29,0.63,0.53
7.894958,6.76,8.61,56,6,0,1,0.18,0.62,0.52
7.899963,6.94,8.65,4,4,0,1,0.17,0.57,0.48
7.904968,7.1,8.65,0,4,0,1,0.15,0.51,0.43
7.909973,7.24,7.76,0,4,0,1,0.14,0.46,0.38
7.914978,7.35,7.76,-1,4,0,1,0.04,0.44,0.37
7.919983,7.45,7.79,-50,4,0,1,0.03,0.46,0.38
7.924988,7.57,7.79,-53,4,0,1,0.02,0.45,0.38
7.929993,7.82,7.35,-56,2,0,1,0,0.34,0.28
7.934997,7.89,7.35,-63,2,0,1,-0.05,0.25,0.21
7.940002,7.93,6.44,-82,0,0,1,-0.06,0.21,0.17
7.944946,8.06,6.44,-77,0,0,1,-0.16,0.16,0.13
7.949951,8.26,5.98,-126,-2,0,1,-0.18,0,0
7.954956,8.15,5.98,-125,-2,0,1,-0.22,0.01,0.01
7.959961,8.11,5.05,-137,0,0,1,-0.21,0.11,0.09
7.964966,8.14,5.05,-134,0,0,1,-0.31,0.16,0.13
7.969971,8.31,5.51,-188,-4,0,1,-0.33,0.03,0.02
7.974976,8.18,5.51,-194,-4,0,1,-0.27,0.06,0.05
7.97998,8.27,4.57,-160,-2,0,1,-0.28,-0.03,-0.03
7.984985,8.29,4.57,-160,-2,0,1,-0.37,-0.19,-0.16
7.98999,8.45,5.01,-203,-6,0,1,-0.39,-0.47,-0.39
7.994995,8.27,5.01,-192,-6,0,1,-0.33,-0.6,-0.5
8,8.18,3.14,-137,-6,0,1,-0.32,-0.63,-0.53
8.005005,7.93,3.14,-118,-6,0,1,-0.48,-0.54,-0.45
8.009949,7.93,3.56,-203,-4,0,1,-0.48,-0.57,-0.48
8.014954,7.76,3.56,-198,-4,0,1,-0.42,-0.62,-0.52
8.019958,7.7,3.53,-159,-4,0,1,-0.41,-0.7,-0.58
8.024963,7.48,3.53,-149,-4,0,1,-0.4,-0.64,-0.53
8.029968,7.54,3.49,-136,-6,0,1,-0.4,-0.75,-0.63
8.034973,7.34,3.49,-133,-6,0,1,-0.38,-0.9,-0.75
8.039978,7.15,2.99,-113,-8,0,1,-0.37,-0.95,-0.79
8.044983,6.89,2.99,-92,-8,0,1,-0.39,-0.88,-0.73
8.049988,6.83,2.48,-103,-8,0,1,-0.38,-0.89,-0.74
8.054993,6.64,2.48,-96,-8,0,1,-0.42,-0.89,-0.74
8.059997,6.38,1.97,-113,-8,0,1,-0.39,-0.84,-0.7
8.065002,6.16,1.97,-99,-8,0,1,-0.42,-0.76,-0.63
8.069946,6.19,2.38,-120,-8,0,1,-0.42,-0.89,-0.74
8.074951,5.99,2.38,-119,-8,0,1,-0.36,-1.09,-0.91
8.079956,5.73,1.87,-73,-6,0,1,-0.33,-1.08,-0.9
8.084961,5.44,1.87,-51,-6,0,1,-0.36,-0.97,-0.8
8.089966,5.26,2.27,-65,-8,0,1,-0.34,-0.93,-0.78
8.094971,4.96,2.27,-56,-8,0,1,-0.27,-0.84,-0.7
8.099976,4.75,1.76,-22,-8,0,1,-0.25,-0.81,-0.67
8.10498,4.57,1.76,-16,-8,0,1,-0.28,-0.8,-0.66
8.109985,4.35,2.17,-38,-6,0,1,-0.26,-0.73,-0.61
8.11499,4.12,2.17,-31,-6,0,1,-0.19,-0.63,-0.53
8.119995,3.94,2.59,-4,-4,0,1,-0.18,-0.56,-0.47
8.125,3.8,2.59,-3,-4,0,1,-0.12,-0.53,-0.44
8.130005,3.64,3.01,21,-4,0,1,-0.11,-0.49,-0.41
8.134949,3.49,3.01,23,-4,0,1,-0.05,-0.44,-0.36
8.139954,3.35,3.44,48,-2,0,1,-0.03,-0.36,-0.3
8.144958,3.24,3.44,47,-2,0,1,0.02,-0.31,-0.26
8.149963,3.01,3.88,69,-2,0,1,0.04,-0.2,-0.17
8.154968,2.99,3.88,72,-2,0,1,0.09,-0.08,-0.07
8.159973,2.99,4.32,85,0,0,1,0.09,-0.03,-0.02
8.164978,2.96,4.32,73,0,0,1,0.14,-0.04,-0.03
8.169983,2.83,4.77,93,0,0,1,0.15,0.04,0.03
8.174988,2.92,4.77,92,0,0,1,0.19,0.05,0.04
8.179993,2.97,5.69,106,2,0,1,0.18,-0.03,-0.02
8.184997,2.96,5.69,103,2,0,1,0.27,-0.07,-0.06
8.190002,2.82,6.17,156,4,0,1,0.29,0.03,0.03
8.194946,2.92,6.17,159,4,0,1,0.32,0.07,0.06
8.199951,2.97,6.64,175,2,0,1,0.32,0.12,0.1
8.204956,2.91,6.64,168,2,0,1,0.37,0.2,0.17
8.209961,2.63,6.2,190,4,0,1,0.4,0.56,0.47
8.214966,2.88,6.2,183,4,0,1,0.33,0.77,0.64
8.219971,3.02,7.14,121,4,0,1,0.32,0.72,0.6
8.224976,3.27,7.14,99,4,0,1,0.39,0.65,0.54
8.22998,3.3,7.17,131,6,0,1,0.38,0.69,0.58
8.234985,3.52,7.17,124,6,0,1,0.37,0.7,0.58
8.23999,3.66,8.13,109,6,0,1,0.35,0.75,0.62
8.244995,3.88,8.13,96,6,0,1,0.43,0.7,0.59
8.25,3.86,8.17,135,6,0,1,0.43,0.77,0.64
8.255005,4.19,8.17,132,6,0,1,0.4,0.82,0.68
8.259949,4.35,8.21,111,6,0,1,0.38,0.79,0.66
8.264954,4.55,8.21,101,6,0,1,0.37,0.74,0.61
8.269958,4.57,8.26,93,6,0,1,0.36,0.81,0.67
8.274963,4.85,8.26,90,6,0,1,0.34,0.87,0.72
8.279968,5.03,8.3,72,6,0,1,0.32,0.88,0.73
8.284973,5.26,8.3,59,6,0,1,0.3,0.8,0.67
8.289978,5.4,7.88,50,6,0,1,0.29,0.82,0.68
8.294983,5.63,7.88,43,6,0,1,0.22,0.76,0.63
8.299988,5.89,8.84,10,6,0,1,0.2,0.68,0.57
8.304993,6.07,8.84,1,6,0,1,0.28,0.6,0.5
8.309997,6.25,7.96,52,4,0,1,0.26,0.55,0.46
8.315002,6.38,7.96,49,4,0,1,0.16,0.54,0.45
8.319946,6.53,7.53,-1,4,0,1,0.14,0.54,0.45
8.324951,6.71,7.53,-5,4,0,1,0.08,0.46,0.38
8.329956,6.86,7.09,-32,4,0,1,0.07,0.38,0.32
8.334961,6.97,7.09,-33,4,0,1,0.01,0.31,0.26
8.339966,7.08,7.58,-54,2,0,1,0,0.26,0.22
8.344971,7.18,7.58,-53,2,0,1,0.04,0.19,0.16
8.349976,7.37,6.68,-23,2,0,1,0.02,0.09,0.07
8.35498,7.38,6.68,-22,2,0,1,-0.07,0.01,0
8.359985,7.37,6.69,-62,0,0,1,-0.07,-0.01,-0.01
8.36499,7.42,6.69,-53,0,0,1,-0.07,-0.01,-0.01
8.369995,7.54,5.77,-50,0,0,1,-0.08,-0.09,-0.07
8.375,7.43,5.77,-49,0,0,1,-0.17,-0.07,-0.06
8.380005,7.4,5.31,-90,-2,0,1,-0.16,0,0
8.384949,7.4,5.31,-89,-2,0,1,-0.21,0.02,0.01
8.389954,7.54,4.84,-116,-2,0,1,-0.22,-0.07,-0.06
8.394958,7.44,4.84,-120,-2,0,1,-0.26,-0.06,-0.05
8.399963,7.47,4.82,-140,-2,0,1,-0.26,-0.07,-0.06
8.404968,7.53,4.82,-140,-2,0,1,-0.27,-0.24,-0.2
8.409973,7.65,4.81,-135,-4,0,1,-0.28,-0.49,-0.4
8.414978,7.47,4.81,-125,-4,0,1,-0.27,-0.6,-0.5
8.419983,7.35,3.87,-99,-4,0,1,-0.25,-0.63,-0.52
8.424988,7.2,3.87,-80,-4,0,1,-0.33,-0.6,-0.5
8.429993,7.13,3.84,-117,-6,0,1,-0.33,-0.61,-0.51
8.434997,7.05,3.84,-108,-6,0,1,-0.32,-0.71,-0.59
8.440002,6.85,3.34,-97,-4,0,1,-0.3,-0.79,-0.65
8.444946,6.6,3.34,-77,-4,0,1,-0.33,-0.66,-0.55
8.449951,6.56,3.77,-90,-6,0,1,-0.32,-0.66,-0.55
8.454956,6.37,3.77,-88,-6,0,1,-0.26,-0.68,-0.57
8.459961,6.23,3.28,-52,-4,0,1,-0.25,-0.78,-0.65
8.464966,6.02,3.28,-39,-4,0,1,-0.27,-0.73,-0.61
8.469971,5.91,3.71,-54,-4,0,1,-0.26,-0.69,-0.57
8.474976,5.69,3.71,-49,-4,0,1,-0.2,-0.63,-0.52
8.47998,5.53,3.68,-16,-4,0,1,-0.18,-0.64,-0.53
8.484985,5.41,3.68,-9,-4,0,1,-0.17,-0.63,-0.52
8.48999,5.21,3.66,-5,-4,0,1,-0.15,-0.56,-0.47
8.494995,5.04,3.66,2,-4,0,1,-0.14,-0.5,-0.42
8.5,4.93,3.63,4,-4,0,1,-0.13,-0.49,-0.41
8.505005,4.76,3.63,6,-4,0,1,-0.11,-0.43,-0.36
8.509949,4.62,4.06,8,-2,0,1,-0.1,-0.36,-0.3
8.514954,4.53,4.06,9,-2,0,1,-0.05,-0.32,-0.27
8.519958,4.43,4.51,32,-2,0,1,-0.04,-0.29,-0.25
8.524963,4.34,4.51,32,-2,0,1,0.02,-0.27,-0.23
8.529968,4.16,4.49,56,0,0,1,0.03,-0.18,-0.15
8.534973,4.11,4.49,59,0,0,1,0.04,-0.08,-0.07
8.539978,4.08,5.41,51,0,0,1,0.04,-0.06,-0.05
8.544983,4.06,5.41,45,0,0,1,0.13,-0.08,-0.07
8.549988,3.99,5.41,93,0,0,1,0.14,-0.05,-0.04
8.554993,4.03,5.41,92,0,0,1,0.14,-0.07,-0.06
8.559997,4.06,5.41,89,0,0,1,0.14,-0.14,-0.12
8.565002,4.01,5.41,89,0,0,1,0.14,-0.17,-0.14
8.569946,3.84,5.41,95,2,0,1,0.16,-0.09,-0.07
8.574951,3.89,5.41,102,2,0,1,0.15,-0.09,-0.07
8.579956,3.87,6.34,98,2,0,1,0.15,-0.1,-0.09
8.584961,3.81,6.34,99,2,0,1,0.25,-0.02,-0.02
8.589966,3.55,6.35,149,4,0,1,0.28,0.23,0.19
8.594971,3.6,6.35,149,4,0,1,0.28,0.44,0.37
8.599976,3.73,7.3,127,4,0,1,0.26,0.43,0.36
8.60498,3.82,7.3,108,4,0,1,0.35,0.33,0.28
8.609985,3.71,7.33,151,6,0,1,0.36,0.43,0.36
8.61499,3.88,7.33,149,6,0,1,0.34,0.5,0.42
8.619995,3.94,8.28,133,4,0,1,0.34,0.58,0.49
8.625,4.14,8.28,121,4,0,1,0.41,0.53,0.44
8.630005,4.06,7.86,158,6,0,1,0.42,0.62,0.52
8.634949,4.3,7.86,156,6,0,1,0.36,0.68,0.57
8.639954,4.41,8.36,113,4,0,1,0.35,0.7,0.59
8.644958,4.59,8.36,101,4,0,1,0.38,0.67,0.56
8.649963,4.58,7.94,116,6,0,1,0.38,0.74,0.62
8.654968,4.8,7.94,111,6,0,1,0.31,0.84,0.7
8.659973,4.95,8.9,68,6,0,1,0.3,0.89,0.74
8.664978,5.23,8.9,53,6,0,1,0.37,0.81,0.67
8.669983,5.33,8.49,89,6,0,1,0.36,0.81,0.68
8.674988,5.57,8.49,82,6,0,1,0.29,0.73,0.61
8.679993,5.78,8.53,50,6,0,1,0.27,0.69,0.57
8.684997,5.92,8.53,43,6,0,1,0.26,0.69,0.57
8.690002,5.99,8.57,40,6,0,1,0.25,0.75,0.63
8.694946,6.21,8.57,35,6,0,1,0.24,0.8,0.66
8.699951,6.46,8.15,22,4,0,1,0.21,0.71,0.59
8.704956,6.63,8.15,11,4,0,1,0.15,0.63,0.52
8.709961,6.8,7.72,-16,4,0,1,0.14,0.6,0.5
8.714966,6.91,7.72,-20,4,0,1,0.08,0.61,0.51
8.719971,7.08,8.21,-47,4,0,1,0.06,0.6,0.5
8.724976,7.26,8.21,-54,4,0,1,0.1,0.53,0.44
8.72998,7.51,7.32,-32,2,0,1,0.07,0.42,0.35
8.734985,7.61,7.32,-38,2,0,1,-0.03,0.32,0.26
8.73999,7.67,6.87,-81,0,0,1,-0.04,0.28,0.23
8.744995,7.81,6.87,-76,0,0,1,-0.09,0.22,0.18
8.75,8.03,6.42,-100,0,0,1,-0.12,0.08,0.07
8.755005,7.94,6.42,-100,0,0,1,-0.15,0.07,0.06
8.759949,7.94,5.96,-111,-2,0,1,-0.15,0.13,0.11
8.764954,7.96,5.96,-108,-2,0,1,-0.2,0.19,0.16
8.769958,8.15,5.03,-135,-2,0,1,-0.22,0.11,0.09
8.774963,8.06,5.03,-143,-2,0,1,-0.3,0.14,0.12
8.779968,8.13,5.02,-188,-2,0,1,-0.31,0.14,0.12
8.784973,8.26,5.02,-192,-2,0,1,-0.32,-0.07,-0.06
8.789978,8.4,4.54,-190,-6,0,1,-0.34,-0.35,-0.29
8.794983,8.26,4.54,-179,-6,0,1,-0.37,-0.48,-0.4
8.799988,8.28,3.59,-179,-6,0,1,-0.37,-0.55,-0.46
8.804993,8.09,3.59,-165,-6,0,1,-0.45,-0.53,-0.45
8.809997,8.17,3.09,-197,-6,0,1,-0.46,-0.62,-0.52
8.815002,8.05,3.09,-191,-6,0,1,-0.5,-0.85,-0.71
8.819946,7.88,3.05,-195,-6,0,1,-0.48,-0.94,-0.78
8.824951,7.62,3.05,-170,-6,0,1,-0.46,-0.82,-0.68
8.829956,7.59,3.01,-152,-8,0,1,-0.45,-0.91,-0.76
8.834961,7.24,3.01,-143,-8,0,1,-0.42,-0.9,-0.75
8.839966,7.16,2.03,-121,-8,0,1,-0.41,-1.08,-0.9
8.844971,6.8,2.03,-105,-8,0,1,-0.48,-1.09,-0.91
8.849976,6.75,1.98,-132,-10,0,1,-0.47,-1.11,-0.92
8.85498,6.35,1.98,-123,-10,0,1,-0.44,-1.03,-0.86
8.859985,6.06,1.46,-103,-8,0,1,-0.41,-0.94,-0.78
8.86499,5.86,1.46,-90,-8,0,1,-0.44,-0.85,-0.71
8.869995,5.81,1.86,-114,-8,0,1,-0.44,-0.94,-0.78
8.875,5.58,1.86,-112,-8,0,1,-0.37,-1.05,-0.88
8.880005,5.36,1.34,-72,-8,0,1,-0.35,-1.05,-0.88
8.884949,5.04,1.34,-56,-8,0,1,-0.37,-0.95,-0.79
8.889954,4.9,1.74,-70,-8,0,1,-0.36,-0.91,-0.76
8.894958,4.67,1.74,-66,-8,0,1,-0.29,-0.87,-0.72
8.899963,4.43,2.15,-34,-6,0,1,-0.27,-0.86,-0.72
8.904968,4.22,2.15,-24,-6,0,1,-0.21,-0.8,-0.67
8.909973,4.04,2.56,6,-6,0,1,-0.19,-0.74,-0.62
8.914978,3.79,2.56,10,-6,0,1,-0.12,-0.68,-0.56
8.919983,3.61,2.52,41,-4,0,1,-0.1,-0.62,-0.52
8.924988,3.48,2.52,43,-4,0,1,-0.1,-0.61,-0.51
8.929993,3.16,3.41,43,-4,0,1,-0.06,-0.52,-0.43
8.934997,3.01,3.41,53,-4,0,1,0.04,-0.38,-0.32
8.940002,2.94,3.38,98,-2,0,1,0.05,-0.32,-0.27
8.944946,2.76,3.38,92,-2,0,1,0.06,-0.24,-0.2
8.949951,2.54,4.28,89,0,0,1,0.08,-0.06,-0.05
8.954956,2.61,4.28,86,0,0,1,0.17,-0.01,-0.01
8.959961,2.61,5.2,118,0,0,1,0.17,-0.03,-0.02
8.964966,2.59,5.2,111,0,0,1,0.26,-0.03,-0.03
8.969971,2.44,5.2,157,2,0,1,0.28,0.09,0.08
8.974976,2.61,5.2,156,2,0,1,0.26,0.04,0.03
8.97998,2.69,6.13,143,2,0,1,0.25,-0.09,-0.07
8.984985,2.65,6.13,142,2,0,1,0.35,-0.12,-0.1
8.98999,2.17,6.61,200,4,0,1,0.4,0.29,0.24
8.994995,2.37,6.61,208,4,0,1,0.42,0.59,0.49
9,2.48,7.1,198,4,0,1,0.41,0.56,0.47
9.005005,2.64,7.1,177,4,0,1,0.45,0.51,0.42
9.009949,2.57,7.12,187,6,0,1,0.45,0.67,0.56
9.014954,2.73,7.12,178,6,0,1,0.44,0.82,0.68
9.019958,2.83,8.08,155,6,0,1,0.43,0.93,0.78
9.024963,3.17,8.08,133,6,0,1,0.49,0.85,0.71
9.029968,3.12,8.59,161,6,0,1,0.5,0.97,0.81
9.034973,3.58,8.59,152,6,0,1,0.5,0.94,0.78
9.039978,3.74,8.64,150,8,0,1,0.48,0.93,0.77
9.044983,3.99,8.64,138,8,0,1,0.46,0.92,0.77
9.049988,4.03,9.15,126,10,0,1,0.46,1.07,0.89
9.054993,4.37,9.15,115,10,0,1,0.48,1.17,0.97
9.059997,4.65,9.67,114,8,0,1,0.45,1.16,0.97
9.065002,4.98,9.67,93,8,0,1,0.47,1.1,0.92
9.069946,5.11,9.27,102,10,0,1,0.46,1.15,0.96
9.074951,5.46,9.27,91,10,0,1,0.38,1.16,0.96
9.079956,5.86,9.79,49,8,0,1,0.34,1.1,0.91
9.084961,6.12,9.79,28,8,0,1,0.37,0.98,0.82
9.089966,6.33,9.39,49,8,0,1,0.35,0.98,0.82
9.094971,6.63,9.39,42,8,0,1,0.28,0.91,0.76
9.099976,6.89,8.98,10,6,0,1,0.25,0.85,0.71
9.10498,7.1,8.98,3,6,0,1,0.19,0.79,0.66
9.109985,7.3,8.56,-23,4,0,1,0.17,0.76,0.63
9.11499,7.52,8.56,-28,4,0,1,0.1,0.7,0.58
9.119995,7.72,8.14,-56,4,0,1,0.08,0.62,0.52
9.125,7.87,8.14,-58,4,0,1,0.03,0.58,0.48
9.130005,8.2,7.71,-81,2,0,1,-0.01,0.42,0.35
9.134949,8.28,7.71,-88,2,0,1,-0.06,0.29,0.24
9.139954,8.34,6.81,-101,2,0,1,-0.06,0.24,0.2
9.144958,8.48,6.81,-92,2,0,1,-0.17,0.17,0.14
9.149963,8.71,6.82,-138,0,0,1,-0.19,-0.06,-0.05
9.154968,8.6,6.82,-133,0,0,1,-0.18,-0.14,-0.12
9.159973,8.57,5.91,-111,0,0,1,-0.17,-0.08,-0.07
9.164978,8.49,5.91,-101,0,0,1,-0.26,0,0
9.169983,8.62,5.91,-146,-2,0,1,-0.27,-0.08,-0.07
9.174988,8.54,5.91,-148,-2,0,1,-0.26,-0.17,-0.14
9.179993,8.57,4.98,-137,0,0,1,-0.27,-0.22,-0.19
9.184997,8.44,4.98,-132,0,0,1,-0.35,-0.2,-0.16
9.190002,8.63,4.96,-172,-4,0,1,-0.36,-0.32,-0.27
9.194946,8.52,4.96,-175,-4,0,1,-0.36,-0.52,-0.43
9.199951,8.39,3.55,-156,-4,0,1,-0.34,-0.59,-0.49
9.204956,8.26,3.55,-136,-4,0,1,-0.47,-0.56,-0.47
9.209961,8.26,3.98,-199,-6,0,1,-0.47,-0.65,-0.54
9.214966,8.08,3.98,-191,-6,0,1,-0.41,-0.74,-0.62
9.219971,7.95,3.03,-146,-6,0,1,-0.4,-0.86,-0.72
9.224976,7.67,3.03,-127,-6,0,1,-0.46,-0.79,-0.66
9.22998,7.68,2.98,-160,-6,0,1,-0.47,-0.87,-0.72
9.234985,7.42,2.98,-154,-6,0,1,-0.44,-0.87,-0.72
9.23999,7.31,2.94,-137,-6,0,1,-0.43,-0.96,-0.8
9.244995,7.05,2.94,-124,-6,0,1,-0.41,-0.96,-0.8
9.25,6.93,2.9,-106,-8,0,1,-0.4,-0.99,-0.82
9.255005,6.7,2.9,-95,-8,0,1,-0.38,-1.02,-0.85
9.259949,6.53,1.93,-80,-6,0,1,-0.36,-1.09,-0.91
9.264954,6.19,1.93,-64,-6,0,1,-0.43,-0.99,-0.83
9.269958,6.08,2.8,-100,-6,0,1,-0.42,-0.94,-0.79
9.274963,5.8,2.8,-96,-6,0,1,-0.3,-0.89,-0.75
9.279968,5.56,2.76,-35,-8,0,1,-0.28,-0.88,-0.73
9.284973,5.37,2.76,-25,-8,0,1,-0.26,-0.82,-0.68
9.289978,5.19,2.25,-22,-6,0,1,-0.24,-0.78,-0.65
9.294983,4.97,2.25,-17,-6,0,1,-0.27,-0.78,-0.65
9.299988,4.77,3.13,-37,-4,0,1,-0.25,-0.74,-0.62
9.304993,4.56,3.13,-29,-4,0,1,-0.14,-0.66,-0.55
9.309997,4.46,3.56,26,-4,0,1,-0.13,-0.64,-0.53
9.315002,4.31,3.56,26,-4,0,1,-0.07,-0.68,-0.57
9.319946,4.24,3.54,56,-2,0,1,-0.07,-0.78,-0.65
9.324951,4.15,3.54,64,-2,0,1,-0.06,-0.85,-0.71
9.329956,3.83,3.97,73,-2,0,1,-0.03,-0.78,-0.65
9.334961,3.71,3.97,91,-2,0,1,0.03,-0.72,-0.6
9.339966,3.7,4.42,120,0,0,1,0.03,-0.81,-0.67
9.344971,3.57,4.42,123,0,0,1,0.08,-0.95,-0.79
9.349976,3.19,4.87,163,0,0,1,0.12,-0.85,-0.71
9.35498,3.11,4.87,185,0,0,1,0.18,-0.7,-0.58
9.359985,3.03,5.79,207,2,0,1,0.18,-0.72,-0.6
