time,spd_kp_0.203_ki_0.004_pwma,spd_kp_0.27_ki_0.0043_tar40_pwma,spd_kp_0.291_ki_0.00290_pwma,spd_kp_0.203_ki_0.004_pwmb,spd_kp_0.27_ki_0.0043_tar40_pwmb,spd_kp_0.291_ki_0.00290_pwmb,spd_kp_0.203_ki_0.004_pitch,spd_kp_0.27_ki_0.0043_tar40_pitch,spd_kp_0.291_ki_0.00290_pitch,spd_kp_0.203_ki_0.004_motor_a_speed,spd_kp_0.27_ki_0.0043_tar40_motor_a_speed,spd_kp_0.291_ki_0.00290_motor_a_speed,spd_kp_0.203_ki_0.004_motor_b_speed,spd_kp_0.27_ki_0.0043_tar40_motor_b_speed,spd_kp_0.291_ki_0.00290_motor_b_speed,spd_kp_0.203_ki_0.004_target_angle,spd_kp_0.27_ki_0.0043_tar40_target_angle,spd_kp_0.291_ki_0.00290_target_angle,spd_kp_0.203_ki_0.004_angle_error,spd_kp_0.27_ki_0.0043_tar40_angle_error,spd_kp_0.291_ki_0.00290_angle_error
1.71000164423077,800,800,800,800,800,800,-51.5901392731968,-52.5193496741069,-51.830164548957,52,50.0325162946568,51.9674837053432,60,60,59.9674837053432,5.82,8.49463481138164,7.61861681808404,57.4101392731968,61.0139844854885,59.448781367041
1.71500164903846,800,800,800,800,800,800,-51.4200779656189,-52.52,-51.8103460760403,52,50,52,60,60,60,6.07987770108044,8.5,7.61,57.4999556666994,61.02,59.4203460760403
1.72000165384615,800,800,800,800,800,800,-51.4400133702451,-52.5985379581188,-51.9965323320909,51.9997387228155,51.9634980404218,50.0365019595796,60,61.9634980404218,60,6.08000783831554,8.30365019595782,8.21868439253034,57.5200212085607,60.9021881540766,60.2152167246213
1.72500165865385,800,800,800,800,800,800,-51.5499035857988,-52.5705774321083,-52.0392310199426,50.0017348036579,52,50,60,62,60,6.13994795589026,8.3,8.23,57.6898515416891,60.8705774321083,60.2692310199426
1.73000166346154,800,800,800,800,800,800,-51.5300043493635,-52.6483821946554,-51.8734410408015,50,52,51.959505878737,60,60.040494121263,61.959505878737,6.14,8.89764929301477,7.98506176515788,57.6700043493635,61.5460314876701,59.8585028059594
1.73500166826923,800,800,800,800,800,800,-51.6900656641052,-52.8261778818105,-51.9385118429263,50,52,52,60,60,62,6.01,8.91,7.98,57.7000656641052,61.7361778818105,59.9185118429263
1.74000167307692,800,800,800,800,800,800,-51.8898660560209,-52.9473318452663,-52.1844382146315,50,53.955513717052,52,60,60,58.0889725658961,6.01,8.7144486282948,8.59598682087137,57.8998660560209,61.6617804735611,60.7804250355029
1.74500167788462,800,800,800,800,800,800,-52.0599560295599,-52.989072329483,-52.2095341763621,51.999470942223,54,52,61.999470942223,60,58,6.06998412826669,8.71,8.61,58.1299401578266,61.699072329483,60.8195341763621
1.75000168269231,800,800,800,800,800,800,-52.150002,-53.0500595167429,-51.9300268955083,51.9993275954813,50,52,61.9993275954813,60,60,6.07015465303931,9.05,8.08,58.2201566530393,62.1000595167429,60.0100268955083
1.7550016875,800,800,800,800,800,800,-52.150002,-53.229880868469,-52.0099450542707,50.0013236763237,50,52,60.0013236763237,60,60,6.52969555444555,9.05,8.08,58.6796975544456,62.279880868469,60.0899450542707
